2023-02-11T08:20:46+00:00 INFO Start-Cartflows_Admin_Report_Emails::send_weekly_report_email
2023-02-11T08:20:46+00:00 INFO Send weekly emails to evilgoogle@mail.ru
2023-02-11T11:28:23+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:28:42+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:28:46+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:28:48+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:28:49+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:28:57+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:28:58+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:29:00+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:29:01+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:29:03+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:29:03+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:30:00+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:30:03+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:30:03+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:30:06+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:30:10+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:30:18+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:30:33+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:30:48+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:30:50+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:31:03+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:31:04+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:31:18+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:31:33+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:31:48+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:32:03+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:32:18+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:32:33+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:32:48+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:32:51+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:33:03+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:33:05+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:33:18+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:33:25+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:33:27+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:33:33+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:33:48+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:34:03+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:34:09+00:00 INFO Is weekly report enabled: enable
2023-02-11T11:34:09+00:00 INFO Is weekly report enabled: enable
